FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
061110;0000;70,75;;;
061111;0000;47,8333;;;
061112;0000;32,9166;;;
061113;0000;37,9166;;;
061114;0000;31,5417;;;
061115;0000;38,8333;;;
061116;0000;36,625;;;
061117;0000;30,3333;;;
061118;0000;46,875;;;
061119;0000;66,3333;;;
061120;0000;52,75;;;
061121;0000;59,7083;;;
061122;0000;63,0416;;;
061123;0000;52,375;;;
061124;0000;51,5;;;
061125;0000;51;;;
061126;0000;43,5416;;;
061127;0000;48,3333;;;
061128;0000;52,8333;;;
061129;0000;56,75;;;
061130;0000;63,625;;;
061201;0000;35,8333;;;
061202;0000;45,5416;;;
061203;0000;44,2083;;;
061204;0000;48,125;;;
061205;0000;54,9583;;;
061206;0000;59,25;;;
061207;0000;51,375;;;
061208;0000;52,5833;;;
061209;0000;46,2916;;;
061210;0000;46;;;
061211;0000;49,6666;;;
061212;0000;45,25;;;
061213;0000;31,375;;;
061214;0000;36,8333;;;
061215;0000;45,6666;;;
061216;0000;32,6666;;;
061217;0000;31,3333;;;
061218;0000;41,7916;;;
061219;0000;39,5416;;;
061220;0000;53,1666;;;
061221;0000;55,0416;;;
061222;0000;58,2916;;;
061223;0000;53,2916;;;
061224;0000;40,1666;;;
061225;0000;31,0833;;;
061226;0000;44,5;;;
061227;0000;45,2916;;;
061228;0000;63,5833;;;
061229;0000;72,2856;;;
061230;0000;61;;;
061231;0000;64,125;;;
070101;0000;36,5;;;
070102;0000;39,875;;;
070103;0000;51,5416;;;
070104;0000;71,2916;;;
070105;0000;74,1666;;;
070106;0000;46,8333;;;
070107;0000;30,9583;;;
070108;0000;43,0416;;;
070109;0000;49,875;;;
070110;0000;50,75;;;
070111;0000;55,3333;;;
070112;0000;69,4166;;;
070113;0000;78,1666;;;
070114;0000;52,7083;;;
070115;0000;42,875;;;
070116;0000;43,7083;;;
070117;0000;46,4583;;;
070118;0000;57,5;;;
070119;0000;36;;;
070120;0000;42,75;;;
070121;0000;28,25;;;
070122;0000;33,125;;;
070123;0000;32,75;;;
070124;0000;37;;;
070125;0000;35,4583;;;
070126;0000;35,5833;;;
070127;0000;41,875;;;
070128;0000;38,5416;;;
070129;0000;40,9583;;;
070130;0000;53,8333;;;
070131;0000;54,125;;;
070201;0000;63,6666;;;
070202;0000;61,2916;;;
070203;0000;45,8333;;;
070204;0000;41,75;;;
070205;0000;34,7916;;;
070206;0000;46,0416;;;
070207;0000;43,0416;;;
070208;0000;66,4583;;;
070209;0000;57,7916;;;
070210;0000;74,2916;;;
070211;0000;48,9166;;;
070212;0000;47,5833;;;
070213;0000;40,0416;;;
070214;0000;42,5833;;;
070215;0000;35,625;;;
070216;0000;;;;
070217;0000;;;;
070218;0000;;;16,7708;
070219;0000;42,5833;;;
070220;0000;40,7916;;;
070221;0000;30,8095;;;
070222;0000;48;;;
070223;0000;60,4583;;;
070224;0000;64,6666;;;
070225;0000;58,25;;;
070226;0000;49,8333;;;
070227;0000;52,125;;;
070228;0000;48,25;;;
070301;0000;58;;;
070302;0000;66,375;;;
070303;0000;63,875;;;
070304;0000;77,3333;;;
070305;0000;84;;;
070306;0000;66,375;;;
070307;0000;42,3;;;
070308;0000;41,75;;;
070309;0000;55,25;;;
070310;0000;68,5833;;;
070311;0000;77,25;;;
070312;0000;63,7916;;;
070313;0000;70,1364;;;
070314;0000;52,5;;;
070315;0000;58,3333;;;
070316;0000;68,875;;;
070317;0000;100,833;;;
070318;0000;107,375;;;
070319;0000;53;;;
070320;0000;67,625;;;
070321;0000;50,9583;;;
070322;0000;61,7916;;;
070323;0000;70,5416;;;
070324;0000;91,0908;;;
070325;0000;54,3333;;;
070326;0000;44,7083;;;
070327;0000;42,9166;;;
070328;0000;48,5833;;;
070329;0000;45,5;;;
070330;0000;68,3157;;;
070331;0000;83,875;;;
070401;0000;41,3333;;;
070402;0000;45,7083;;;
070403;0000;68,375;;;
070404;0000;59,25;;;
070405;0000;61,5;;;
070406;0000;63,9166;;;
070407;0000;102,208;;;
070408;0000;78,125;;;
070409;0000;39,375;;;
070410;0000;33,95;;;
070411;0000;57,0416;;;
070412;0000;122,875;;;
070413;0000;111,833;;;
070414;0000;81,7916;;;
070415;0000;105,792;;;
070416;0000;46,0833;;;
070417;0000;71,625;;;
070418;0000;73,25;;;
070419;0000;67,5416;;;
070420;0000;74,2916;;;
070421;0000;99,9166;;;
070422;0000;49,0833;;;
070423;0000;116,333;;;
070424;0000;88,6666;;;
070425;0000;115,417;;;
070426;0000;175,833;;;
070427;0000;146,417;;;
070428;0000;144,083;;;
070429;0000;148,792;;;
070430;0000;115,667;;;
070501;0000;111;;;
070502;0000;78,5;;;
070503;0000;63,1666;;;
070504;0000;96,6666;;;
070505;0000;101,708;;;
070506;0000;77,5416;;;
070507;0000;114;;;
070508;0000;182,917;;;
070509;0000;156,042;;;
070510;0000;135,292;;;
070511;0000;270,542;;;
070512;0000;209,667;;;
070513;0000;174,417;;;
070514;0000;193,625;;;
070515;0000;134,375;;;
070516;0000;97,0416;;;
070517;0000;129,375;;;
070518;0000;160,083;;;
070519;0000;168,25;;;
070520;0000;101,042;;;
070521;0000;103;;;
070522;0000;117,583;;;
070523;0000;225,083;;;
070524;0000;153,375;;;
070525;0000;127;;;
070526;0000;131,667;;;
070527;0000;165,875;;;
070528;0000;148,875;;;
070529;0000;68,0416;;;
070530;0000;139,625;;;
070531;0000;56,5;;;
070601;0000;70,0833;;;
070602;0000;178,208;;;
070603;0000;199,167;;;
070604;0000;134;;;
070605;0000;109,625;;;
070606;0000;124,708;;;
070607;0000;174,958;;;
070608;0000;153,792;;;
070609;0000;119,958;;;
070610;0000;146,167;;;
070611;0000;139,417;;;
070612;0000;134,458;;;
070613;0000;32,4583;;;
070614;0000;14,125;;;
070615;0000;92,9166;;;
070616;0000;173,292;;;
070617;0000;114,125;;;
070618;0000;108,917;;;
070619;0000;77,4166;;;
070620;0000;19,4167;;;
070621;0000;62,9583;;;
070622;0000;79,4583;;;
070623;0000;96,3333;;;
070624;0000;169,125;;;
070625;0000;130,364;;;
070626;0000;137,167;;;
070627;0000;198,375;;;
070628;0000;244,25;;;
070629;0000;203,792;;;
070630;0000;47;;;
070701;0000;56,7083;;;
070702;0000;83,3333;;;
070703;0000;187,136;;;
070704;0000;149,292;;;
070705;0000;23,0417;;;
070706;0000;33,4583;;;
070707;0000;23,9167;;;
070708;0000;15,125;;;
070709;0000;58,75;;;
070710;0000;164,542;;;
070711;0000;166,042;;;
070712;0000;201,125;;;
070713;0000;41,5833;;;
070714;0000;123,375;;;
070715;0000;117,667;;;
070716;0000;84,5;;;
070717;0000;100;;;
070718;0000;169;;;
070719;0000;145,208;;;
070720;0000;117,167;;;
070721;0000;32,8333;;;
070722;0000;58,7916;;;
070723;0000;37,1666;;;
070724;0000;52,0833;;;
070725;0000;153,917;;;
070726;0000;167,292;;;
070727;0000;182,417;;;
070728;0000;141,708;;;
070729;0000;47,0833;;;
070730;0000;138,917;;;
070731;0000;109,083;;;
070801;0000;43;;;
070802;0000;53,9166;;;
070803;0000;155,125;;;
070804;0000;149,708;;;
070805;0000;58,9166;;;
070806;0000;66,9166;;;
070807;0000;96,4583;;;
070808;0000;14,9167;;;
070809;0000;82,0416;;;
070810;0000;182,042;;;
070811;0000;121,458;;;
070812;0000;57,4583;;;
070813;0000;49,9583;;;
070814;0000;17,5417;;;
070815;0000;30,25;;;
070816;0000;41,2083;;;
070817;0000;112,75;;;
070818;0000;107,917;;;
070819;0000;128,25;;;
070820;0000;91,9166;;;
070821;0000;54,2916;;;
070822;0000;58,5416;;;
070823;0000;31,7917;;;
070824;0000;12,6667;;;
070825;0000;45,7916;;;
070826;0000;87,2916;;;
070827;0000;93,6666;;;
070828;0000;85,5;;;
070829;0000;97,826;;;
070830;0000;119,952;;;
070831;0000;113,143;;;
070901;0000;104,25;;;
070902;0000;65,9583;;;
070903;0000;37,5;;;
070904;0000;63,0833;;;
070905;0000;111,625;;;
070906;0000;122,833;;;
070907;0000;79,1666;;;
070908;0000;30,875;;;
070909;0000;32,3333;;;
070910;0000;45,75;;;
070911;0000;78,5238;;;
070912;0000;;;67,7618;
070913;0000;24,1667;;;
070914;0000;61,625;;;
070915;0000;39,7916;;;
070916;0000;30;;;
070917;0000;32,9583;;;
070918;0000;51,0833;;;
070919;0000;24,5;;;
070920;0000;26,4583;;;
070921;0000;42,875;;;
070922;0000;46,8333;;;
070923;0000;57;;;
070924;0000;72,375;;;
070925;0000;45,2916;;;
070926;0000;52;;;
070927;0000;74,5;;;
070928;0000;88,75;;;
070929;0000;84,2916;;;
070930;0000;40,1666;;;
071001;0000;36,4583;;;
071002;0000;64,5;;;
071003;0000;46,0416;;;
071004;0000;47,8333;;;
071005;0000;43,6666;;;
071006;0000;59,3333;;;
071007;0000;69,75;;;
071008;0000;49,125;;;
071009;0000;37;;;
071010;0000;37,5;;;
071011;0000;25,0417;;;
071012;0000;39,4583;;;
071013;0000;27,25;;;
071014;0000;29,6667;;;
071015;0000;33,3333;;;
071016;0000;65,4583;;;
071017;0000;80,2083;;;
071018;0000;72,5;;;
071019;0000;53,4583;;;
071020;0000;46,2916;;;
071021;0000;48,7083;;;
071022;0000;45,7083;;;
071023;0000;63,125;;;
071024;0000;52,9166;;;
071025;0000;50,5416;;;
071026;0000;71,2083;;;
071027;0000;68,375;;;
071028;0000;41,9166;;;
071029;0000;51,2083;;;
071030;0000;38,45;;;
071031;0000;33,75;;;
071101;0000;43,2083;;;
071102;0000;44,9166;;;
071103;0000;56,75;;;
071104;0000;55,75;;;
071105;0000;57,875;;;
071106;0000;68,7083;;;
071107;0000;71,375;;;
071108;0000;74,625;;;
071109;0000;27,5417;;;
071110;0000;32,5833;;;
071111;0000;44,0454;;;
071112;0000;44,6086;;;
071113;0000;43,75;;;
071114;0000;55,1666;;;
071115;0000;64,2083;;;
071116;0000;46,2083;;;
071117;0000;43;;;
071118;0000;53,7083;;;
071119;0000;72,5416;;;
071120;0000;90,2916;;;
071121;0000;70,375;;;
071122;0000;46,5416;;;
071123;0000;56,5833;;;
071124;0000;55,625;;;
071125;0000;41,8333;;;
071126;0000;43,75;;;
071127;0000;47,75;;;
071128;0000;51,5416;;;
071129;0000;47,5;;;
071130;0000;56,5;;;
071201;0000;44,0833;;;
071202;0000;51,3333;;;
071203;0000;52,9583;;;
071204;0000;46,75;;;
071205;0000;63,8333;;;
071206;0000;54,375;;;
071207;0000;47,9166;;;
071208;0000;41,625;;;
071209;0000;40,375;;;
071210;0000;44,2083;;;
071211;0000;61,5833;;;
071212;0000;64,375;;;
071213;0000;38,6666;;;
071214;0000;48,9583;;;
071215;0000;65;;;
071216;0000;55,0416;;;
071217;0000;55,5416;;;
071218;0000;65,7916;;;
071219;0000;56,625;;;
071220;0000;65,3333;;;
071221;0000;57,1364;;;
071222;0000;57,7083;;;
071223;0000;50,5416;;;
071224;0000;67,5833;;;
071225;0000;33,2916;;;
071226;0000;32,8333;;;
071227;0000;52,6666;;;
071228;0000;61,0833;;;
071229;0000;47,2083;;;
071230;0000;35,7916;;;
071231;0000;58,2727;;;
080101;0000;46,7272;;;
080102;0000;45,7916;;;
080103;0000;63,8333;;;
080104;0000;62,375;;;
080105;0000;76,625;;;
080106;0000;63,1666;;;
080107;0000;60,3333;;;
080108;0000;44,5;;;
080109;0000;34,125;;;
080110;0000;34,625;;;
080111;0000;55,8333;;;
080112;0000;72,75;;;
080113;0000;54,9583;;;
080114;0000;42,7916;;;
080115;0000;55,5416;;;
080116;0000;74,2083;;;
080117;0000;67,7916;;;
080118;0000;56,875;;;
080119;0000;62,5833;;;
080120;0000;51,4166;;;
080121;0000;56,3333;;;
080122;0000;54,9583;;;
080123;0000;60,8333;;;
080124;0000;43,4166;;;
080125;0000;39,0833;;;
080126;0000;37,3333;;;
080127;0000;43,0416;;;
080128;0000;59,3333;;;
080129;0000;42,9583;;;
080130;0000;49,375;;;
080131;0000;43,125;;;
080201;0000;49,3333;;;
080202;0000;64;;;
080203;0000;44,1666;;;
080204;0000;47,2083;;;
080205;0000;40,875;;;
080206;0000;30,4782;;;
080207;0000;46,6666;;;
080208;0000;49,9166;;;
080209;0000;58,75;;;
080210;0000;55,2916;;;
080211;0000;76,9166;;;
080212;0000;65,9166;;;
080213;0000;63,5833;;;
080214;0000;49,2083;;;
080215;0000;54,625;;;
080216;0000;48,4166;;;
080217;0000;46,3333;;;
080218;0000;57,0416;;;
080219;0000;63,2083;;;
080220;0000;71,3333;;;
080221;0000;55,375;;;
080222;0000;56,9166;;;
080223;0000;39,875;;;
080224;0000;32,5;;;
080225;0000;43,4583;;;
080226;0000;58,2916;;;
080227;0000;51,4583;;;
080228;0000;61,625;;;
080229;0000;59,7083;;;
080301;0000;47,2083;;;
080302;0000;37;;;
080303;0000;59,9583;;;
080304;0000;59,2916;;;
080305;0000;64,5833;;;
080306;0000;72,9166;;;
080307;0000;58,9166;;;
080308;0000;35,375;;;
080309;0000;48,4583;;;
080310;0000;45,9583;;;
080311;0000;49,0833;;;
080312;0000;66,9583;;;
080313;0000;73,7083;;;
080314;0000;74,5833;;;
080315;0000;49,4166;;;
080316;0000;35,25;;;
080317;0000;61,5;;;
080318;0000;84,875;;;
080319;0000;52,9523;;;
080320;0000;78,0833;;;
080321;0000;67;;;
080322;0000;72,125;;;
080323;0000;47,0833;;;
080324;0000;42,6666;;;
080325;0000;48,5416;;;
080326;0000;78,375;;;
080327;0000;89,1666;;;
080328;0000;81,5;;;
080329;0000;68,1666;;;
080330;0000;56,4;;;
080331;0000;65,2916;;;
080401;0000;95,0833;;;
080402;0000;87,9166;;;
080403;0000;97,2083;;;
080404;0000;98,1578;;;
080405;0000;105,833;;;
080406;0000;69,7916;;;
080407;0000;52,6666;;;
080408;0000;115,208;;;
080409;0000;110,625;;;
080410;0000;61,1666;;;
080411;0000;67,875;;;
080412;0000;50,0833;;;
080413;0000;43,625;;;
080414;0000;76,5833;;;
080415;0000;64,7083;;;
080416;0000;108,833;;;
080417;0000;138,042;;;
080418;0000;161,375;;;
080419;0000;149,083;;;
080420;0000;104,917;;;
080421;0000;69,875;;;
080422;0000;83,5416;;;
080423;0000;81,625;;;
080424;0000;66,1666;;;
080425;0000;44,0416;;;
080426;0000;67,875;;;
080427;0000;41,7083;;;
080428;0000;27,7917;;;
080429;0000;46,7083;;;
080430;0000;76,5833;;;
080501;0000;115,917;;;
080502;0000;146,958;;;
080503;0000;137,75;;;
080504;0000;116,458;;;
080505;0000;102,708;;;
080506;0000;93,9166;;;
080507;0000;92,7916;;;
080508;0000;105,583;;;
080509;0000;107,458;;;
080510;0000;153,75;;;
080511;0000;186,167;;;
080512;0000;158,792;;;
080513;0000;137,667;;;
080514;0000;105,917;;;
080515;0000;169,375;;;
080516;0000;156,625;;;
080517;0000;76,75;;;
080518;0000;93,1666;;;
080519;0000;35,5;;;
080520;0000;50,9583;;;
080521;0000;34;;;
080522;0000;51,125;;;
080523;0000;29,5833;;;
080524;0000;88,0833;;;
080525;0000;77,625;;;
080526;0000;38,0416;;;
080527;0000;20;;;
080528;0000;91,7083;;;
080529;0000;207,958;;;
080530;0000;234,458;;;
080531;0000;272,833;;;
080601;0000;192,417;;;
080602;0000;124,083;;;
080603;0000;113,208;;;
080604;0000;25,9167;;;
080605;0000;56,2083;;;
080606;0000;86,4166;;;
080607;0000;84,4091;;;
080608;0000;87,875;;;
080609;0000;114,292;;;
080610;0000;148,708;;;
080611;0000;136,167;;;
080612;0000;169,708;;;
080613;0000;157,792;;;
080614;0000;138,417;;;
080615;0000;220,875;;;
080616;0000;123,625;;;
080617;0000;63,75;;;
080618;0000;52;;;
080619;0000;19,5;;;
080620;0000;62;;;
080621;0000;159,708;;;
080622;0000;197;;;
080623;0000;247,958;;;
080624;0000;224,625;;;
080625;0000;194,542;;;
080626;0000;145,667;;;
080627;0000;166,042;;;
080628;0000;251,792;;;
080629;0000;173,292;;;
080630;0000;191,125;;;
080701;0000;155,818;;;
080702;0000;163,125;;;
080703;0000;126,083;;;
080704;0000;37,8333;;;
080705;0000;130,292;;;
080706;0000;125,375;;;
080707;0000;97;;;
080708;0000;175,5;;;
080709;0000;114,375;;;
080710;0000;64,5416;;;
080711;0000;66,2916;;;
080712;0000;76,125;;;
080713;0000;75,0833;;;
080714;0000;150,333;;;
080715;0000;105,958;;;
080716;0000;74,0833;;;
080717;0000;32,5833;;;
080718;0000;105,833;;;
080719;0000;118,125;;;
080720;0000;86,4583;;;
080721;0000;80,9583;;;
080722;0000;99,8333;;;
080723;0000;61,6666;;;
080724;0000;174,5;;;
080725;0000;153,083;;;
080726;0000;118,417;;;
080727;0000;65,5;;;
080728;0000;135,542;;;
080729;0000;111,917;;;
080730;0000;100,125;;;
080731;0000;88,4583;;;
080801;0000;34,0909;;;
080802;0000;46,1666;;;
080803;0000;79,875;;;
080804;0000;51,1666;;;
080805;0000;66,375;;;
080806;0000;105,792;;;
080807;0000;124,917;;;
080808;0000;173,833;;;
080809;0000;183,25;;;
080810;0000;103,292;;;
080811;0000;58,2083;;;
080812;0000;116,667;;;
080813;0000;120,625;;;
080814;0000;107,042;;;
080815;0000;46,8333;;;
080816;0000;22,2917;;;
080817;0000;54,7916;;;
080818;0000;30,1667;;;
080819;0000;24,4583;;;
080820;0000;48,25;;;
080821;0000;66,5416;;;
080822;0000;94,7083;;;
080823;0000;87;;;
080824;0000;123,857;;;
080825;0000;63,4166;;;
080826;0000;33,3333;;;
080827;0000;19,7917;;;
080828;0000;43,3333;;;
080829;0000;108,75;;;
080830;0000;114,417;;;
080831;0000;75,2916;;;
080901;0000;29,4583;;;
080902;0000;21,4583;;;
080903;0000;20,5417;;;
080904;0000;38,75;;;
080905;0000;64,5416;;;
080906;0000;85,6666;;;
080907;0000;87,0416;;;
080908;0000;73,5416;;;
080909;0000;59,9166;;;
080910;0000;33,9047;;;
080911;0000;53,6818;;;
080912;0000;135,526;;;
080913;0000;130,958;;;
080914;0000;84,4583;;;
080915;0000;101,792;;;
080916;0000;111,842;;;
080917;0000;43,6666;;;
080918;0000;43,7916;;;
080919;0000;53;;;
080920;0000;95,7916;;;
080921;0000;85,625;;;
080922;0000;45,25;;;
080923;0000;50,9583;;;
080924;0000;70,125;;;
080925;0000;58,875;;;
080926;0000;18,25;;;
080927;0000;28,4167;;;
080928;0000;36,125;;;
080929;0000;46,5;;;
080930;0000;25,125;;;
081001;0000;39,5416;;;
081002;0000;52,375;;;
081003;0000;37,875;;;
081004;0000;56,5833;;;
081005;0000;54,9166;;;
081006;0000;71,6666;;;
081007;0000;77,7916;;;
081008;0000;48,9583;;;
081009;0000;56,7916;;;
081010;0000;36,9583;;;
081011;0000;40,6666;;;
081012;0000;33,0833;;;
081013;0000;46,125;;;
081014;0000;60,3333;;;
081015;0000;66,75;;;
081016;0000;63,125;;;
081017;0000;74;;;
081018;0000;73,5416;;;
081019;0000;54,2083;;;
081020;0000;34,9166;;;
081021;0000;40,3333;;;
081022;0000;66,6666;;;
081023;0000;66,7083;;;
081024;0000;69,25;;;
081025;0000;35,8333;;;
081026;0000;44,5833;;;
081027;0000;47,25;;;
081028;0000;29,7917;;;
081029;0000;51,5;;;
081030;0000;59,6666;;;
081031;0000;49,7916;;;
081101;0000;42,5416;;;
081102;0000;43,4166;;;
081103;0000;56,1666;;;
081104;0000;54,7916;;;
081105;0000;46,4166;;;
081106;0000;45,375;;;
081107;0000;34,6666;;;
081108;0000;35;;;
081109;0000;42,5;;;
081110;0000;54,25;;;
081111;0000;64,6666;;;
081112;0000;59,7083;;;
081113;0000;51,25;;;
081114;0000;31,625;;;
081115;0000;38,9166;;;
081116;0000;52,2916;;;
081117;0000;56,4583;;;
081118;0000;61,7916;;;
081119;0000;53,7083;;;
081120;0000;47,875;;;
081121;0000;44,6666;;;
081122;0000;44,4583;;;
081123;0000;40,625;;;
081124;0000;45,25;;;
081125;0000;54,9166;;;
081126;0000;45,625;;;
081127;0000;31,1667;;;
081128;0000;35,2083;;;
081129;0000;38,9166;;;
081130;0000;43,7083;;;
081201;0000;44,1666;;;
081202;0000;50,9166;;;
081203;0000;43,0416;;;
081204;0000;47,4166;;;
081205;0000;51,375;;;
081206;0000;47;;;
081207;0000;38,7916;;;
081208;0000;31,3333;;;
081209;0000;43,4166;;;
081210;0000;;;;
081211;0000;;;;
081212;0000;51,125;;;
081213;0000;49,9583;;;
081214;0000;50,0416;;;
081215;0000;36,2083;;;
081216;0000;38,7083;;;
081217;0000;47,9166;;;
081218;0000;54,125;;;
081219;0000;53,3333;;;
081220;0000;45,2916;;;
081221;0000;;;;
081222;0000;;;;
081223;0000;62,875;;;
081224;0000;54,75;;;
081225;0000;46,0416;;;
081226;0000;58,7083;;;
081227;0000;51,7916;;;
081228;0000;44,125;;;
081229;0000;57,5;;;
081230;0000;65,6666;;;
081231;0000;69,6364;;;
090101;0000;57,5416;;;
090102;0000;54,75;;;
090103;0000;72;;;
090104;0000;57,6666;;;
090105;0000;52,9166;;;
090106;0000;41,5416;;;
090107;0000;51,4583;;;
090108;0000;54,6666;;;
090109;0000;59,125;;;
090110;0000;57,6666;;;
090111;0000;54,4583;;;
090112;0000;50,4166;;;
090113;0000;59,0833;;;
090114;0000;43;;;
090115;0000;50,5;;;
090116;0000;56,125;;;
090117;0000;70;;;
090118;0000;46,2083;;;
090119;0000;58,6666;;;
090120;0000;70,2083;;;
090121;0000;67,5833;;;
090122;0000;66,75;;;
090123;0000;73;;;
090124;0000;33,8333;;;
090125;0000;35,7916;;;
090126;0000;56,9166;;;
090127;0000;71,7916;;;
090128;0000;81,4583;;;
090129;0000;65,1666;;;
090130;0000;60,5416;;;
090131;0000;56,9166;;;
090201;0000;61,5416;;;
090202;0000;50,4166;;;
090203;0000;65,9166;;;
090204;0000;48,375;;;
090205;0000;39,4583;;;
090206;0000;58,5416;;;
090207;0000;62,2083;;;
090208;0000;49,7916;;;
090209;0000;76,4583;;;
090210;0000;65,2083;;;
090211;0000;76,7083;;;
090212;0000;89,25;;;
090213;0000;73,2083;;;
090214;0000;75;;;
090215;0000;71,9583;;;
090216;0000;49,9166;;;
090217;0000;47,9166;;;
090218;0000;56,3333;;;
090219;0000;47,7083;;;
090220;0000;53,5416;;;
090221;0000;53,5;;;
090222;0000;54,8333;;;
090223;0000;80,2083;;;
090224;0000;61,4583;;;
090225;0000;59,875;;;
090226;0000;62,9583;;;
090227;0000;60,875;;;
090228;0000;55,4166;;;
090301;0000;34,875;;;
090302;0000;44,7916;;;
090303;0000;33,8333;;;
090304;0000;49,5263;;;
090305;0000;70,0833;;;
090306;0000;87,2999;;;
090307;0000;78,5833;;;
090308;0000;57;;;
090309;0000;64,5416;;;
090310;0000;51,9166;;;
090311;0000;58,625;;;
090312;0000;59,5833;;;
090313;0000;68,5833;;;
090314;0000;83;;;
090315;0000;73,4166;;;
090316;0000;60,0416;;;
090317;0000;70,0416;;;
090318;0000;83,5833;;;
090319;0000;;;62,4583;
090320;0000;;;89,4166;
090321;0000;92,3333;;;
090322;0000;82,4583;;;
090323;0000;80,5833;;;
090324;0000;72,25;;;
090325;0000;75,2083;;;
090326;0000;85,7083;;;
090327;0000;75,5416;;;
090328;0000;87,75;;;
090329;0000;46,5833;;;
090330;0000;67,25;;;
090331;0000;82,5;;;
090401;0000;70,125;;;
090402;0000;58,625;;;
090403;0000;43,625;;;
090404;0000;49,4583;;;
090405;0000;79,5833;;;
090406;0000;104,917;;;
090407;0000;97,1666;;;
090408;0000;89,9166;;;
090409;0000;77,0416;;;
090410;0000;60,875;;;
090411;0000;57;;;
090412;0000;51,875;;;
090413;0000;70,6666;;;
090414;0000;100,708;;;
090415;0000;76,1666;;;
090416;0000;81,125;;;
090417;0000;115,375;;;
090418;0000;128,625;;;
090419;0000;121;;;
090420;0000;106,958;;;
090421;0000;128,708;;;
090422;0000;104,375;;;
090423;0000;83,25;;;
090424;0000;116,875;;;
090425;0000;155,583;;;
090426;0000;154,458;;;
090427;0000;94,6666;;;
090428;0000;98,1666;;;
090429;0000;72,25;;;
090430;0000;50,2916;;;
090501;0000;75,75;;;
090502;0000;50,5416;;;
090503;0000;49,2083;;;
090504;0000;50,5416;;;
090505;0000;114,792;;;
090506;0000;108,167;;;
090507;0000;100,667;;;
090508;0000;112,333;;;
090509;0000;73,875;;;
090510;0000;161,792;;;
090511;0000;268,208;;;
090512;0000;145,167;;;
090513;0000;48,4583;;;
090514;0000;67,3333;;;
090515;0000;67,5;;;
090516;0000;101,458;;;
090517;0000;36,5;;;
090518;0000;63,375;;;
090519;0000;105,917;;;
090520;0000;172,75;;;
090521;0000;157;;;
090522;0000;128,625;;;
090523;0000;129,208;;;
090524;0000;98,7916;;;
090525;0000;25,2083;;;
090526;0000;36,0833;;;
090527;0000;97,7727;;;
090528;0000;84,2916;;;
090529;0000;98;;;
090530;0000;73,3333;;;
090531;0000;112,75;;;
090601;0000;166,542;;;
090602;0000;171,083;;;
090603;0000;168,458;;;
090604;0000;138,125;;;
090605;0000;180;;;
090606;0000;168,292;;;
090607;0000;71,7916;;;
090608;0000;143,042;;;
090609;0000;188,125;;;
090610;0000;172;;;
090611;0000;209;;;
090612;0000;154,375;;;
090613;0000;94,6666;;;
090614;0000;47,125;;;
090615;0000;45,7916;;;
090616;0000;94,625;;;
090617;0000;66,4166;;;
090618;0000;111,917;;;
090619;0000;54,4583;;;
090620;0000;16,375;;;
090621;0000;44,3333;;;
090622;0000;91,9583;;;
090623;0000;126,792;;;
090624;0000;194,792;;;
090625;0000;171,75;;;
090626;0000;172,583;;;
090627;0000;144,25;;;
090628;0000;7,70833;;;
090629;0000;82;;;
090630;0000;52,1666;;;
090701;0000;36,0833;;;
090702;0000;110,792;;;
090703;0000;139,208;;;
090704;0000;168,682;;;
090705;0000;135,292;;;
090706;0000;47;;;
090707;0000;66,0833;;;
090708;0000;97,5833;;;
090709;0000;116,75;;;
090710;0000;107,083;;;
090711;0000;192,542;;;
090712;0000;120,417;;;
090713;0000;114,261;;;
090714;0000;103,375;;;
090715;0000;97,9583;;;
090716;0000;118,5;;;
090717;0000;60,4583;;;
090718;0000;84,9166;;;
090719;0000;100,167;;;
090720;0000;57,4166;;;
090721;0000;24,125;;;
090722;0000;19,7083;;;
090723;0000;119,75;;;
090724;0000;198,417;;;
090725;0000;148,625;;;
090726;0000;162,083;;;
090727;0000;118,958;;;
090728;0000;107,625;;;
090729;0000;146,75;;;
090730;0000;99,5833;;;
090731;0000;60,4166;;;
090801;0000;106,792;;;
090802;0000;126,667;;;
090803;0000;76,4583;;;
090804;0000;28,7083;;;
090805;0000;50,3333;;;
090806;0000;85,5833;;;
090807;0000;49,0416;;;
090808;0000;93,6666;;;
090809;0000;109,208;;;
090810;0000;146,208;;;
090811;0000;126,292;;;
090812;0000;41,5833;;;
090813;0000;91,0833;;;
090814;0000;58,9166;;;
090815;0000;8,25;;;
090816;0000;32,8333;;;
090817;0000;70,6666;;;
090818;0000;19,25;;;
090819;0000;30,75;;;
090820;0000;82,8333;;;
090821;0000;64,9166;;;
090822;0000;51,2083;;;
090823;0000;85,8333;;;
090824;0000;116,792;;;
090825;0000;134,458;;;
090826;0000;140;;;
090827;0000;120,5;;;
090828;0000;99,8333;;;
090829;0000;30,2917;;;
090830;0000;43,1666;;;
090831;0000;35,8333;;;
090901;0000;54,25;;;
090902;0000;17,1667;;;
090903;0000;59,5416;;;
090904;0000;94,8333;;;
090905;0000;49,5833;;;
090906;0000;14,4167;;;
090907;0000;13,9167;;;
090908;0000;28,4583;;;
090909;0000;51,8333;;;
090910;0000;80,8333;;;
090911;0000;96,4583;;;
090912;0000;120,667;;;
090913;0000;34,625;;;
090914;0000;49,2083;;;
090915;0000;46,625;;;
